locationid;sessionid;groupid;recordid;start_time;end_time;latitude;longitude;language;survey_version;ssi01;ssi02;ssi03;ssi04;pleasant;chaotic;vibrant;uneventful;calm;annoying;eventful;monotonous;sss01;sss02;sss03;sss04;sss05;who01;who02;who03;who04;who05;who_sum;age00;gen00;edu00;eth00;occ00;eth00_other;occ00_other;misc03;misc03_other;misc01;use00;uni00;recordinglength;lzeq_l;lzeq_min;lzeq_max;lzeq_l5;lzeq_l10;lzeq_l50;lzeq_l90;lzeq_l95;lceq_l(c);lceq_min(c);lceq_max(c);lceq_l5(c);lceq_l10(c);lceq_l50(c);lceq_l90(c);lceq_l95(c);laeq_l(a);laeq_min(a);laeq_max(a);laeq_l5(a);laeq_l10(a);laeq_l50(a);laeq_l90(a);laeq_l95(a);n_n5;n_min;n_max;n_n10;n_n50;n_n90;n_n95;s_s;s_min;s_max;s_s5;s_s10;s_s50;s_s90;s_s95;r_r;r_min;r_max;r_r5;r_r10;r_r50;r_r90;r_r95;t_tonalityhms;t_min;t_max;t_t5;t_t10;t_t50;t_t90;t_t95;fs_f;fs_min;fs_max;fs_f5;fs_f10;fs_f50;fs_f90;fs_f95;i_i;i_min;i_max;i_i5;i_i10;i_i50;i_i90;i_i95;sil4_sil(rms);sil4_sil(av);sil4_min;sil4_max;sil4_sil5;sil4_sil10;sil4_sil50;sil4_sil90;sil4_sil95;ra_cp;ra_min;ra_max;ra_cp5;ra_cp10;ra_cp50;ra_cp90;ra_cp95;thd_thd;thd_min;thd_max;thd_l5;thd_l10;thd_l50;thd_l90;thd_l95;ISOPleasant;ISOEventful
MiradorSanNicolas;MiradorSanNicolas1;M111;10210;2019-05-17 13:38:00;2019-05-17 13:48:00;37,181075;-3,592821;spa;spaSSIDv1;1,0;1,0;4,0;3,0;5,0;2,0;2,0;3,0;5,0;1,0;4,0;2,0;4,0;4,0;3,0;3,0;4,0;3,0;3,0;2,0;3,0;2,0;52,0;23,0;Male;UniversityGraduate;White;Student;;;Local;;;Staying;Couple;30,72;70,04;61,43;80,4;75,04;73,45;67,88;64,02;63,35;69,25;60,65;80,31;74,34;72,57;66,94;62,9;62,45;66,45;57,34;77,6;71,43;69,81;64,13;59,9;59,19;21,1;0,0;31,8;19,2;14,8;11,4;10,8;1,87;0,0;3,14;2,21;2,13;1,85;1,63;1,56;0,0393;0,0148;0,257;0,0709;0,0566;0,0345;0,0243;0,0221;0,409;0,0;1,7;1,08;0,844;0,332;0,126;0,0874;0,0551;0,0222;0,129;0,112;0,1;0,0487;0,0276;0,0249;0,482;0,217;1,91;0,847;0,719;0,437;0,296;0,28;57,77;55,58;49,03;66,94;61,79;59,68;55,38;51,58;50,91;18,3;1,73;107,0;38,1;31,5;16,1;8,31;6,67;-0,52;-10,12;57,63;39,63;33,33;7,69;-7,79;-8,5;0,6338834764831843;-0,11611652351681571
MiradorSanNicolas;MiradorSanNicolas1;M111;10211;2019-05-17 13:38:00;2019-05-17 13:48:00;37,181075;-3,592821;spa;spaSSIDv1;2,0;1,0;4,0;4,0;5,0;1,0;1,0;3,0;4,0;1,0;1,0;1,0;5,0;5,0;3,0;1,0;5,0;3,0;2,0;4,0;2,0;5,0;64,0;23,0;Female;SomeCollege;White;Student;;;Tourist;;;Staying;Couple;30,72;70,04;61,43;80,4;75,04;73,45;67,88;64,02;63,35;69,25;60,65;80,31;74,34;72,57;66,94;62,9;62,45;66,45;57,34;77,6;71,43;69,81;64,13;59,9;59,19;21,1;0,0;31,8;19,2;14,8;11,4;10,8;1,87;0,0;3,14;2,21;2,13;1,85;1,63;1,56;0,0393;0,0148;0,257;0,0709;0,0566;0,0345;0,0243;0,0221;0,409;0,0;1,7;1,08;0,844;0,332;0,126;0,0874;0,0551;0,0222;0,129;0,112;0,1;0,0487;0,0276;0,0249;0,482;0,217;1,91;0,847;0,719;0,437;0,296;0,28;57,77;55,58;49,03;66,94;61,79;59,68;55,38;51,58;50,91;18,3;1,73;107,0;38,1;31,5;16,1;8,31;6,67;-0,52;-10,12;57,63;39,63;33,33;7,69;-7,79;-8,5;0,6338834764831843;-0,4267766952966369
MiradorSanNicolas;MiradorSanNicolas1;M113;10212;2019-05-17 14:03:00;2019-05-17 14:13:00;37,181075;-3,592821;spa;spaSSIDv1;5,0;2,0;3,0;2,0;3,0;1,0;1,0;3,0;4,0;4,0;3,0;1,0;2,0;1,0;3,0;4,0;4,0;2,0;1,0;2,0;2,0;3,0;40,0;54,0;Male;HighSchoolGraduate;White;Employed;;;Tourist;;Conseguir que solo fuese un sonido 'natural';Staying;Couple;31,0;70,4;60,24;82,05;76,17;74,44;66,58;63,18;62,57;67,68;59,71;81,22;72,43;71,23;65,8;62,72;62,12;64,6;55,74;78,62;70,36;68,62;61,96;58,57;57,84;19,7;0,0;35,1;18,6;13,0;10,7;10,3;1,77;0,0;2,75;2,12;2,02;1,75;1,55;1,5;0,034;0,0137;0,158;0,0544;0,0469;0,0318;0,0223;0,0203;0,464;0,0;3,02;2,38;1,21;0,258;0,0962;0,0744;0,0435;0,011;0,192;0,13;0,0688;0,0335;0,018;0,0142;0,39;0,0333;1,47;0,81;0,626;0,358;0,241;0,194;56,07;53,96;47,63;66,48;60,12;59,2;53,08;50,06;49,25;15,7;2,17;114,0;31,3;25,9;14,0;7,7;6,33;-0,43;-12,75;63,11;37,92;29,41;6,41;-9,01;-10,25;0,11611652351681544;-0,2196699141100894
MiradorSanNicolas;MiradorSanNicolas1;M113;10214;2019-05-17 14:03:00;2019-05-17 14:13:00;37,181075;-3,592821;spa;spaSSIDv1;3,0;1,0;4,0;3,0;4,0;5,0;5,0;2,0;2,0;4,0;5,0;1,0;3,0;2,0;4,0;4,0;4,0;5,0;5,0;4,0;3,0;5,0;88,0;43,0;Male;PostgraduateDegree;White;Employed;;;Local;;;Staying;Couple;31,0;70,4;60,24;82,05;76,17;74,44;66,58;63,18;62,57;67,68;59,71;81,22;72,43;71,23;65,8;62,72;62,12;64,6;55,74;78,62;70,36;68,62;61,96;58,57;57,84;19,7;0,0;35,1;18,6;13,0;10,7;10,3;1,77;0,0;2,75;2,12;2,02;1,75;1,55;1,5;0,034;0,0137;0,158;0,0544;0,0469;0,0318;0,0223;0,0203;0,464;0,0;3,02;2,38;1,21;0,258;0,0962;0,0744;0,0435;0,011;0,192;0,13;0,0688;0,0335;0,018;0,0142;0,39;0,0333;1,47;0,81;0,626;0,358;0,241;0,194;56,07;53,96;47,63;66,48;60,12;59,2;53,08;50,06;49,25;15,7;2,17;114,0;31,3;25,9;14,0;7,7;6,33;-0,43;-12,75;63,11;37,92;29,41;6,41;-9,01;-10,25;0,07322330470336307;0,8232233047033632
MiradorSanNicolas;MiradorSanNicolas1;M113;10215;2019-05-17 14:03:00;2019-05-17 14:13:00;37,181075;-3,592821;spa;spaSSIDv1;3,0;3,0;5,0;3,0;5,0;1,0;4,0;1,0;3,0;1,0;4,0;1,0;4,0;4,0;3,0;3,0;3,0;3,0;3,0;3,0;4,0;5,0;72,0;56,0;Male;PostgraduateDegree;White;Employed;;;Local;;;Staying;Couple;31,0;70,4;60,24;82,05;76,17;74,44;66,58;63,18;62,57;67,68;59,71;81,22;72,43;71,23;65,8;62,72;62,12;64,6;55,74;78,62;70,36;68,62;61,96;58,57;57,84;19,7;0,0;35,1;18,6;13,0;10,7;10,3;1,77;0,0;2,75;2,12;2,02;1,75;1,55;1,5;0,034;0,0137;0,158;0,0544;0,0469;0,0318;0,0223;0,0203;0,464;0,0;3,02;2,38;1,21;0,258;0,0962;0,0744;0,0435;0,011;0,192;0,13;0,0688;0,0335;0,018;0,0142;0,39;0,0333;1,47;0,81;0,626;0,358;0,241;0,194;56,07;53,96;47,63;66,48;60,12;59,2;53,08;50,06;49,25;15,7;2,17;114,0;31,3;25,9;14,0;7,7;6,33;-0,43;-12,75;63,11;37,92;29,41;6,41;-9,01;-10,25;0,7803300858899106;0,38388347648318444
MiradorSanNicolas;MiradorSanNicolas1;M12;10202;2019-05-17 12:06:00;2019-05-17 12:16:00;37,181075;-3,592821;spa;spaSSIDv1;5,0;4,0;4,0;3,0;5,0;5,0;4,0;5,0;2,0;3,0;5,0;4,0;4,0;4,0;4,0;1,0;4,0;5,0;4,0;4,0;3,0;4,0;80,0;45,0;Male;SomeCollege;MixedMultipleEthnicGroups;Employed;Mixed;;Tourist;;;Staying;Alone;30,79;74,89;69,13;83,85;79,07;77,78;73,42;71,04;70,57;74,2;68,36;83,77;78,81;77,27;72,39;70,13;69,7;71,95;59,98;83,5;78,12;76,27;67,71;63,7;62,58;31,1;0,0;41,5;28,7;19,4;15,5;14,9;1,96;0,0;2,9;2,41;2,32;1,94;1,66;1,6;0,0409;0,0176;0,15;0,0705;0,0607;0,037;0,0267;0,0242;0,623;0,0;5,1;1,9;1,5;0,4;0,136;0,11;0,0601;0,0146;0,134;0,105;0,0973;0,057;0,031;0,0223;0,458;0,161;1,34;0,871;0,759;0,408;0,259;0,239;63,36;60,28;52,36;72,01;68,34;66,76;59,37;55,43;54,63;18,8;1,33;82,5;42,2;35,1;15,8;7,02;5,71;-1,81;-13,68;65,78;45,73;39,11;7,01;-10,6;-11,63;-0,01256313292354195;0,2196699141100893
MiradorSanNicolas;MiradorSanNicolas1;M13;10203;2019-05-17 12:13:00;2019-05-17 12:23:00;37,181075;-3,592821;spa;spaSSIDv1;1,0;1,0;3,0;1,0;5,0;1,0;1,0;1,0;3,0;1,0;4,0;1,0;5,0;5,0;3,0;3,0;3,0;4,0;4,0;4,0;3,0;5,0;80,0;62,0;Female;;White;;;;Tourist;;;Staying;Couple;31,07;78,11;69,4;85,73;81,47;80,55;77,67;73,33;72,55;77,99;69,25;85,7;81,42;80,48;77,52;73,23;72,42;76,42;65,44;85,01;80,32;79,37;75,44;70,87;69,59;39,3;0,0;56,6;36,8;28,8;20,4;18,7;2,36;0,0;3,55;2,95;2,83;2,36;1,88;1,77;0,0618;0,0185;0,294;0,131;0,0986;0,0518;0,0323;0,0289;0,682;0,0;3,74;1,74;1,34;0,549;0,142;0,0835;0,242;0,0443;0,741;0,573;0,557;0,158;0,0697;0,056;0,874;0,191;2,52;1,76;1,56;0,757;0,306;0,236;68,88;67,18;54,38;76,58;72,08;71,24;67,67;62,21;61,05;30,2;3,55;128,0;68,6;55,2;25,1;12,9;10,5;-0,77;0,87;61,69;51,32;44,42;18,74;3,6;2,75;0,5606601717798213;0,16421356237309512
MiradorSanNicolas;MiradorSanNicolas1;M16;10204;2019-05-17 12:40:00;2019-05-17 12:50:00;37,181075;-3,592821;spa;spaSSIDv1;3,0;1,0;4,0;1,0;2,0;3,0;3,0;2,0;4,0;2,0;3,0;3,0;3,0;3,0;3,0;3,0;4,0;1,0;1,0;2,0;2,0;2,0;32,0;28,0;Female;UniversityGraduate;White;Employed;;;Other;;;Staying;Couple;30,67;73,08;63,48;81,98;78,13;76,98;70,55;67,29;66,44;68,84;61,25;76,53;72,69;71,57;68,6;65,41;64,53;65,55;54,88;74,38;69,23;68,22;64,66;59,15;57,91;20,3;0,0;28,8;19,2;15,2;11,7;11,0;1,98;0,0;2,9;2,47;2,36;1,96;1,65;1,59;0,0351;0,0147;0,0935;0,0588;0,0522;0,0324;0,0224;0,0207;0,35;0,0;2,15;0,952;0,731;0,271;0,0769;0,0537;0,0398;0,0219;0,0882;0,0712;0,0607;0,0362;0,0244;0,0227;0,476;0,231;1,29;0,787;0,687;0,453;0,324;0,308;57,67;55,9;46,61;65,28;61,26;60,12;55,98;50,88;49,9;16,9;2,06;65,7;32,9;27,6;15,3;8,31;6,9;-0,58;-7,78;67,13;39,54;30,08;10,44;-3,74;-5,0;0,07322330470336302;0,030330085889910697
MiradorSanNicolas;MiradorSanNicolas1;M17;10200;2019-05-17 12:51:00;2019-05-17 13:01:00;37,181075;-3,592821;spa;spaSSIDv1;1,0;1,0;3,0;3,0;5,0;1,0;1,0;1,0;5,0;1,0;4,0;3,0;5,0;5,0;2,0;1,0;4,0;5,0;5,0;5,0;4,0;4,0;92,0;22,0;Male;PostgraduateDegree;White;Student;;;Tourist;;;;;30,65;64,38;57,71;74,12;67,83;66,54;63,45;60,37;59,74;62,03;56,72;67,86;64,43;63,82;61,57;59,05;58,41;55,99;49,68;63,43;59,68;58,54;55,06;51,78;50,99;11,5;0,0;14,8;10,7;8,67;7,07;6,74;1,55;0,0;2,83;1,92;1,83;1,52;1,31;1,25;0,0297;0,0142;0,0761;0,0448;0,0405;0,0286;0,0205;0,0188;0,179;0,0;1,12;0,503;0,393;0,123;0,0388;0,029;0,0255;0,0113;0,0659;0,0509;0,0435;0,0214;0,015;0,0137;0,375;0,198;1,56;0,537;0,472;0,368;0,283;0,267;47,86;46,21;40,43;54,63;51,22;49,96;46,1;42,53;41,86;11,2;1,36;45,7;22,5;18,7;10,1;4,93;3,9;-2,71;-18,06;58,52;29,6;20,64;-0,84;-14,78;-15,97;0,5606601717798213;-0,12867965644035748
MiradorSanNicolas;MiradorSanNicolas1;M17;10206;2019-05-17 12:51:00;2019-05-17 13:01:00;37,181075;-3,592821;spa;spaSSIDv1;1,0;1,0;3,0;3,0;5,0;4,0;5,0;5,0;5,0;1,0;3,0;3,0;5,0;3,0;3,0;2,0;5,0;5,0;5,0;5,0;4,0;4,0;92,0;22,0;Female;PostgraduateDegree;RatherNotSay;Student;;;Tourist;;;;;30,65;64,38;57,71;74,12;67,83;66,54;63,45;60,37;59,74;62,03;56,72;67,86;64,43;63,82;61,57;59,05;58,41;55,99;49,68;63,43;59,68;58,54;55,06;51,78;50,99;11,5;0,0;14,8;10,7;8,67;7,07;6,74;1,55;0,0;2,83;1,92;1,83;1,52;1,31;1,25;0,0297;0,0142;0,0761;0,0448;0,0405;0,0286;0,0205;0,0188;0,179;0,0;1,12;0,503;0,393;0,123;0,0388;0,029;0,0255;0,0113;0,0659;0,0509;0,0435;0,0214;0,015;0,0137;0,375;0,198;1,56;0,537;0,472;0,368;0,283;0,267;47,86;46,21;40,43;54,63;51,22;49,96;46,1;42,53;41,86;11,2;1,36;45,7;22,5;18,7;10,1;4,93;3,9;-2,71;-18,06;58,52;29,6;20,64;-0,84;-14,78;-15,97;0,6338834764831843;-0,13388347648318438
MiradorSanNicolas;MiradorSanNicolas1;M21;10233;2019-05-17 11:57:00;2019-05-17 12:07:00;37,181075;-3,592821;spa;spaSSIDv1;2,0;1,0;4,0;1,0;2,0;3,0;3,0;2,0;1,0;4,0;3,0;2,0;3,0;2,0;3,0;3,0;3,0;3,0;3,0;5,0;5,0;2,0;72,0;24,0;Female;UniversityGraduate;RatherNotSay;Employed;;;Local;;este lugar es on�rico cuando solo se suela musica de fondo junto con el suido natural del;Staying;Group;30,95;68,44;61,81;81,0;71,56;70,13;67,29;64,86;64,27;67,57;61,07;80,99;70,66;69,28;66,24;63,92;63,24;64,73;54,39;79,78;68,72;66,64;62,56;58,65;57,74;18,3;0,0;34,4;16,9;13,6;11,1;10,4;1,82;0,0;3,11;2,31;2,12;1,76;1,57;1,53;0,0311;0,0143;0,0777;0,0468;0,0419;0,0297;0,0219;0,0201;0,363;0,0;2,06;1,06;0,784;0,273;0,0884;0,063;0,0508;0,024;0,155;0,115;0,0699;0,0414;0,0275;0,0257;0,418;0,183;1,34;0,676;0,6;0,387;0,292;0,272;55,8;53,84;46,12;68,38;59,42;57,52;53,65;50,09;49,4;17,8;1,85;84,0;37,3;30,1;15,8;8,15;6,75;-1,1;-11,77;57,49;38,08;28,34;10,27;-9,02;-9,96;-0,28033008588991076;0,32322330470336325
MiradorSanNicolas;MiradorSanNicolas1;M21;10234;2019-05-17 11:57:00;2019-05-17 12:07:00;37,181075;-3,592821;spa;spaSSIDv1;3,0;2,0;5,0;1,0;4,0;4,0;4,0;1,0;2,0;4,0;4,0;1,0;4,0;4,0;4,0;4,0;4,0;3,0;1,0;2,0;0,0;4,0;40,0;27,0;Male;SomeCollege;MixedMultipleEthnicGroups;Employed, Student;;;Local;;;Staying;Group;30,95;68,44;61,81;81,0;71,56;70,13;67,29;64,86;64,27;67,57;61,07;80,99;70,66;69,28;66,24;63,92;63,24;64,73;54,39;79,78;68,72;66,64;62,56;58,65;57,74;18,3;0,0;34,4;16,9;13,6;11,1;10,4;1,82;0,0;3,11;2,31;2,12;1,76;1,57;1,53;0,0311;0,0143;0,0777;0,0468;0,0419;0,0297;0,0219;0,0201;0,363;0,0;2,06;1,06;0,784;0,273;0,0884;0,063;0,0508;0,024;0,155;0,115;0,0699;0,0414;0,0275;0,0257;0,418;0,183;1,34;0,676;0,6;0,387;0,292;0,272;55,8;53,84;46,12;68,38;59,42;57,52;53,65;50,09;49,4;17,8;1,85;84,0;37,3;30,1;15,8;8,15;6,75;-1,1;-11,77;57,49;38,08;28,34;10,27;-9,02;-9,96;0,07322330470336302;0,676776695296637
MiradorSanNicolas;MiradorSanNicolas1;M210;10232;2019-05-17 13:24:00;2019-05-17 13:34:00;37,181075;-3,592821;spa;spaSSIDv1;1,0;1,0;3,0;1,0;5,0;1,0;3,0;4,0;4,0;1,0;4,0;4,0;4,0;3,0;3,0;2,0;3,0;1,0;4,0;4,0;4,0;1,0;56,0;53,0;Male;HighSchoolGraduate;White;Employed;;;Tourist;;;;;31,76;78,16;70,12;86,32;82,43;81,31;77,41;73,57;72,59;77,08;69,79;84,01;80,53;79,51;76,39;73,15;72,22;70,86;63,86;77,98;74,32;73,36;70,08;67,1;66,39;26,3;0,0;34,8;24,7;20,1;16,9;16,2;1,76;0,0;2,45;2,04;1,97;1,75;1,56;1,51;0,0753;0,0231;0,269;0,146;0,124;0,0651;0,0411;0,0367;0,26;0,0;1,83;0,632;0,473;0,206;0,0855;0,0664;0,144;0,0537;0,257;0,242;0,214;0,138;0,085;0,0786;0,681;0,352;1,34;0,948;0,854;0,662;0,521;0,484;59,35;58,5;53,87;67,07;61,78;61,06;58,42;56,04;55,49;21,4;1,87;98,5;47,5;37,2;18,1;9,25;7,74;-0,26;-13,68;71,61;40,77;31,64;7,45;-11,25;-12,47;0,5606601717798212;-0,29289321881345237
MiradorSanNicolas;MiradorSanNicolas1;M22;10217;2019-05-17 12:10:00;2019-05-17 12:20:00;37,181075;-3,592821;spa;spaSSIDv1;1,0;1,0;5,0;2,0;4,0;2,0;5,0;1,0;2,0;3,0;5,0;4,0;4,0;3,0;4,0;2,0;3,0;4,0;4,0;4,0;3,0;3,0;72,0;31,0;Female;UniversityGraduate;White;Employed;;;Tourist;;;;Couple;30,7;73,48;68,77;81,08;76,17;75,54;72,94;70,68;70,19;72,91;67,41;81,07;75,72;75,11;72,29;69,78;69,29;69,04;61,44;79,71;72,38;71,17;67,95;64,98;64,48;24,8;0,0;32,0;23,6;19,0;15,7;15,0;1,78;0,0;2,71;2,13;2,05;1,76;1,54;1,5;0,0474;0,0218;0,15;0,0754;0,067;0,0446;0,0302;0,0277;0,435;0,0;1,97;1,03;0,803;0,376;0,158;0,119;0,0567;0,0276;0,154;0,111;0,0806;0,0516;0,0356;0,0302;0,458;0,24;0,985;0,672;0,627;0,436;0,315;0,292;59,82;58,68;52,39;67,67;62,59;61,69;58,74;55,28;54,76;18,7;2,17;76,2;37,2;31,4;16,6;8,99;7,38;-0,91;-13,7;63,5;43,16;33,41;7,51;-10,65;-11,9;0,17677669529663684;0,48743686707645834
MiradorSanNicolas;MiradorSanNicolas1;M22;10218;2019-05-17 12:10:00;2019-05-17 12:20:00;37,181075;-3,592821;spa;spaSSIDv1;1,0;1,0;5,0;3,0;5,0;1,0;5,0;1,0;2,0;1,0;5,0;1,0;5,0;4,0;3,0;1,0;3,0;3,0;4,0;3,0;3,0;2,0;60,0;33,0;Male;UniversityGraduate;White;Employed;;;Tourist;;;Staying;Couple;30,7;73,48;68,77;81,08;76,17;75,54;72,94;70,68;70,19;72,91;67,41;81,07;75,72;75,11;72,29;69,78;69,29;69,04;61,44;79,71;72,38;71,17;67,95;64,98;64,48;24,8;0,0;32,0;23,6;19,0;15,7;15,0;1,78;0,0;2,71;2,13;2,05;1,76;1,54;1,5;0,0474;0,0218;0,15;0,0754;0,067;0,0446;0,0302;0,0277;0,435;0,0;1,97;1,03;0,803;0,376;0,158;0,119;0,0567;0,0276;0,154;0,111;0,0806;0,0516;0,0356;0,0302;0,458;0,24;0,985;0,672;0,627;0,436;0,315;0,292;59,82;58,68;52,39;67,67;62,59;61,69;58,74;55,28;54,76;18,7;2,17;76,2;37,2;31,4;16,6;8,99;7,38;-0,91;-13,7;63,5;43,16;33,41;7,51;-10,65;-11,9;0,7803300858899107;0,6338834764831844
MiradorSanNicolas;MiradorSanNicolas1;M23;10219;2019-05-17 12:22:00;2019-05-17 12:32:00;37,181075;-3,592821;spa;spaSSIDv1;3,0;2,0;4,0;4,0;4,0;1,0;3,0;2,0;1,0;1,0;3,0;2,0;4,0;4,0;2,0;3,0;4,0;4,0;3,0;4,0;4,0;3,0;72,0;19,0;Male;SomeHighSchool;White;Student;;;Local;;;;;30,95;71,75;63,1;81,83;76,99;76,05;68,92;65,72;65,07;70,72;61,64;81,31;76,53;75,52;67,35;64,45;63,9;67,56;56,99;79,36;73,77;72,75;63,5;59,71;59,25;30,3;0,0;36,2;26,1;15,2;12,1;11,6;1,9;0,0;3,16;2,56;2,38;1,83;1,59;1,54;0,0373;0,0162;0,114;0,067;0,0557;0,0336;0,0239;0,0217;0,339;0,0;2,17;0,83;0,63;0,27;0,106;0,079;0,0454;0,00877;0,202;0,15;0,119;0,0335;0,0123;0,00987;0,409;0,197;0,748;0,605;0,55;0,393;0,282;0,266;60,15;56,62;49,17;68,31;66,43;63,81;55,74;52,05;51,5;17,2;1,38;68,6;33,5;28,2;15,3;7,96;6,59;-0,24;-15,41;62,43;41,51;32,98;5,93;-11,34;-13,28;0,38388347648318444;0,17677669529663684
MiradorSanNicolas;MiradorSanNicolas1;M23;10220;2019-05-17 12:22:00;2019-05-17 12:32:00;37,181075;-3,592821;spa;spaSSIDv1;1,0;1,0;5,0;3,0;3,0;4,0;4,0;2,0;3,0;3,0;2,0;1,0;4,0;4,0;3,0;2,0;3,0;3,0;3,0;2,0;2,0;5,0;60,0;18,0;Male;SomeHighSchool;White;Student;;;Tourist;;;;;30,95;71,75;63,1;81,83;76,99;76,05;68,92;65,72;65,07;70,72;61,64;81,31;76,53;75,52;67,35;64,45;63,9;67,56;56,99;79,36;73,77;72,75;63,5;59,71;59,25;30,3;0,0;36,2;26,1;15,2;12,1;11,6;1,9;0,0;3,16;2,56;2,38;1,83;1,59;1,54;0,0373;0,0162;0,114;0,067;0,0557;0,0336;0,0239;0,0217;0,339;0,0;2,17;0,83;0,63;0,27;0,106;0,079;0,0454;0,00877;0,202;0,15;0,119;0,0335;0,0123;0,00987;0,409;0,197;0,748;0,605;0,55;0,393;0,282;0,266;60,15;56,62;49,17;68,31;66,43;63,81;55,74;52,05;51,5;17,2;1,38;68,6;33,5;28,2;15,3;7,96;6,59;-0,24;-15,41;62,43;41,51;32,98;5,93;-11,34;-13,28;0,1464466094067261;0,2928932188134525
MiradorSanNicolas;MiradorSanNicolas1;M24;10227;2019-05-17 12:30:00;2019-05-17 12:40:00;37,181075;-3,592821;spa;spaSSIDv1;3,0;3,0;3,0;3,0;5,0;3,0;3,0;3,0;3,0;2,0;4,0;3,0;3,0;3,0;3,0;1,0;3,0;4,0;3,0;3,0;3,0;3,0;64,0;45,0;Male;TradeTechVocation;White;Employed;;;Tourist;;;;Group;30,51;76,24;70,42;82,12;79,83;79,12;75,35;72,69;72,12;76,07;70,37;82,1;79,6;78,83;75,25;72,58;71,99;68,76;63,88;76,1;72,32;71,17;67,97;65,61;65,08;26,1;0,0;33,8;24,2;19,6;16,5;15,8;1,69;0,0;2,59;2,01;1,92;1,67;1,49;1,44;0,0563;0,0183;0,197;0,095;0,084;0,0518;0,035;0,0318;0,469;0,0;1,55;1,14;1,01;0,372;0,165;0,135;0,0629;0,0332;0,137;0,103;0,095;0,0575;0,0394;0,0364;0,464;0,211;1,02;0,697;0,627;0,446;0,334;0,3;58,49;57,13;50,65;65,69;62,08;60,58;56,87;54,11;53,51;21,3;1,37;84,4;39,8;34,5;19,4;10,3;8,52;-6,21;-14,08;66,87;39,55;31,95;8,81;-9,83;-12,06;0,31066017177982125;0,10355339059327386
MiradorSanNicolas;MiradorSanNicolas1;M26;10222;2019-05-17 12:45:00;2019-05-17 12:55:00;37,181075;-3,592821;spa;spaSSIDv1;2,0;;3,0;2,0;4,0;1,0;3,0;4,0;4,0;2,0;4,0;5,0;4,0;3,0;3,0;2,0;3,0;3,0;4,0;2,0;4,0;3,0;64,0;59,0;Female;UniversityGraduate;White;Employed;;;Tourist;;;;Group;30,79;67,02;60,21;80,44;70,62;68,67;64,85;62,6;61,88;65,87;58,95;80,42;69,04;66,54;63,33;60,94;60,27;63,65;52,65;79,29;67,33;64,13;59,55;56,01;55,24;15,7;0,0;30,1;14,0;10,9;8,8;8,26;1,71;0,0;2,89;2,08;1,96;1,67;1,49;1,45;0,0345;0,0139;0,404;0,0544;0,0452;0,0294;0,0206;0,0185;0,301;0,0;1,93;0,804;0,615;0,223;0,0842;0,0605;0,0452;0,0171;0,134;0,105;0,0827;0,0383;0,0249;0,0216;0,407;0,156;1,2;0,661;0,556;0,377;0,3;0,268;55,02;51,28;43,3;67,98;57,95;54,87;50,78;47,4;46,59;16,2;1,6;81,6;32,4;27,4;14,3;7,53;6,23;-0,35;-15,35;58,06;38,25;28,06;3,12;-12,3;-13,37;0,2803300858899105;-0,36611652351681556
MiradorSanNicolas;MiradorSanNicolas1;M28;10224;2019-05-17 13:05:00;2019-05-17 13:15:00;37,181075;-3,592821;spa;spaSSIDv1;3,0;1,0;3,0;1,0;5,0;1,0;1,0;1,0;4,0;1,0;5,0;1,0;5,0;4,0;3,0;4,0;5,0;3,0;2,0;3,0;2,0;2,0;48,0;28,0;Female;PostgraduateDegree;White;Employed;;;Other;ex residente;Viva la musica en las calles;;;30,79;81,02;67,57;91,31;87,34;85,36;77,97;71,71;70,87;74,77;65,82;83,83;80,12;78,15;73,1;69,7;68,83;69,49;58,01;80,25;74,68;72,27;67,37;62,78;61,71;28,9;0,0;42,3;25,4;18,0;14,0;13,1;1,82;0,0;3,18;2,43;2,2;1,76;1,55;1,52;0,0367;0,0144;0,0839;0,0564;0,0493;0,0351;0,0249;0,0229;0,462;0,0;4,11;1,19;0,881;0,339;0,124;0,0933;0,0603;0,0184;0,13;0,107;0,0917;0,06;0,0292;0,0231;0,433;0,2;1,17;0,667;0,588;0,415;0,303;0,269;61,35;58,02;49,46;71,77;66,06;63,55;57,4;53,13;51,78;21,3;2,16;79,6;41,7;35,9;19,3;10,1;8,14;-0,78;-11,54;77,15;43,16;34,1;7,84;-9,15;-10,18;0,6338834764831844;0,19454364826300577
