locationid;groupid;recordid;nombre_audio;pitch_f0_hz_mean;pitch_f0_hz_std;inharmonicity_mean;inharmonicity_std;chroma_mean;chroma_std;spectral_centroid_mean;spectral_centroid_std;spectral_spread_mean;spectral_spread_std;spectral_skewness_mean;spectral_skewness_std;spectral_flatness_mean;spectral_flatness_std;spectral_flux_mean;spectral_flux_std;spectral_rolloff_mean;spectral_rolloff_std;rms_energy_mean;rms_energy_std;zero_crossing_rate_mean;zero_crossing_rate_std;mfcc_1_mean;mfcc_1_std;mfcc_2_mean;mfcc_2_std;mfcc_3_mean;mfcc_3_std;mfcc_4_mean;mfcc_4_std;mfcc_5_mean;mfcc_5_std;mfcc_6_mean;mfcc_6_std;mfcc_7_mean;mfcc_7_std;mfcc_8_mean;mfcc_8_std;mfcc_9_mean;mfcc_9_std;mfcc_10_mean;mfcc_10_std;mfcc_11_mean;mfcc_11_std;mfcc_12_mean;mfcc_12_std;mfcc_13_mean;mfcc_13_std;mfcc_14_mean;mfcc_14_std;mfcc_15_mean;mfcc_15_std;mfcc_16_mean;mfcc_16_std;mfcc_17_mean;mfcc_17_std;mfcc_18_mean;mfcc_18_std;mfcc_19_mean;mfcc_19_std;mfcc_20_mean;mfcc_20_std
CarloV;2CV32;1438;2cv32;94,8210426977953;26,082334501269973;0,20874837055105447;0,10774388102452802;0,520614;0,27418435;1572,8640126587918;452,7809238198769;2876,4143183610813;479,7698171673971;11,594724;3,7595286;0,00082343054;0,0014122663;1,5764986;0,66256887;2853,6203513857467;1234,7373478655372;0,024987267;0,010814014;0,02283653846153846;0,011169764927925294;-357,91626;25,218752;174,97462;16,80526;0,2075003;12,743995;22,32256;10,943242;8,079704;11,205404;8,700733;9,045504;-3,8232386;8,571948;6,845587;7,943465;3,0855694;6,8937864;3,1983905;7,112586;3,7057357;6,452784;3,18084;6,3023553;0,4798925;6,128684;2,5312438;5,791439;5,675151;5,5900583;0,77798736;5,482496;2,364038;5,348194;2,8246133;5,2995763;0,9968759;5,423109;0,58891165;5,3048415
CarloV;2CV32;1439;2cv32;94,8210426977953;26,082334501269973;0,20874837055105447;0,10774388102452802;0,520614;0,27418435;1572,8640126587918;452,7809238198769;2876,4143183610813;479,7698171673971;11,594724;3,7595286;0,00082343054;0,0014122663;1,5764986;0,66256887;2853,6203513857467;1234,7373478655372;0,024987267;0,010814014;0,02283653846153846;0,011169764927925294;-357,91626;25,218752;174,97462;16,80526;0,2075003;12,743995;22,32256;10,943242;8,079704;11,205404;8,700733;9,045504;-3,8232386;8,571948;6,845587;7,943465;3,0855694;6,8937864;3,1983905;7,112586;3,7057357;6,452784;3,18084;6,3023553;0,4798925;6,128684;2,5312438;5,791439;5,675151;5,5900583;0,77798736;5,482496;2,364038;5,348194;2,8246133;5,2995763;0,9968759;5,423109;0,58891165;5,3048415
CarloV;2CV32;1440;2cv32;94,8210426977953;26,082334501269973;0,20874837055105447;0,10774388102452802;0,520614;0,27418435;1572,8640126587918;452,7809238198769;2876,4143183610813;479,7698171673971;11,594724;3,7595286;0,00082343054;0,0014122663;1,5764986;0,66256887;2853,6203513857467;1234,7373478655372;0,024987267;0,010814014;0,02283653846153846;0,011169764927925294;-357,91626;25,218752;174,97462;16,80526;0,2075003;12,743995;22,32256;10,943242;8,079704;11,205404;8,700733;9,045504;-3,8232386;8,571948;6,845587;7,943465;3,0855694;6,8937864;3,1983905;7,112586;3,7057357;6,452784;3,18084;6,3023553;0,4798925;6,128684;2,5312438;5,791439;5,675151;5,5900583;0,77798736;5,482496;2,364038;5,348194;2,8246133;5,2995763;0,9968759;5,423109;0,58891165;5,3048415
CarloV;2CV32;1441;2cv32;94,8210426977953;26,082334501269973;0,20874837055105447;0,10774388102452802;0,520614;0,27418435;1572,8640126587918;452,7809238198769;2876,4143183610813;479,7698171673971;11,594724;3,7595286;0,00082343054;0,0014122663;1,5764986;0,66256887;2853,6203513857467;1234,7373478655372;0,024987267;0,010814014;0,02283653846153846;0,011169764927925294;-357,91626;25,218752;174,97462;16,80526;0,2075003;12,743995;22,32256;10,943242;8,079704;11,205404;8,700733;9,045504;-3,8232386;8,571948;6,845587;7,943465;3,0855694;6,8937864;3,1983905;7,112586;3,7057357;6,452784;3,18084;6,3023553;0,4798925;6,128684;2,5312438;5,791439;5,675151;5,5900583;0,77798736;5,482496;2,364038;5,348194;2,8246133;5,2995763;0,9968759;5,423109;0,58891165;5,3048415
CarloV;2CV32;1442;2cv32;94,8210426977953;26,082334501269973;0,20874837055105447;0,10774388102452802;0,520614;0,27418435;1572,8640126587918;452,7809238198769;2876,4143183610813;479,7698171673971;11,594724;3,7595286;0,00082343054;0,0014122663;1,5764986;0,66256887;2853,6203513857467;1234,7373478655372;0,024987267;0,010814014;0,02283653846153846;0,011169764927925294;-357,91626;25,218752;174,97462;16,80526;0,2075003;12,743995;22,32256;10,943242;8,079704;11,205404;8,700733;9,045504;-3,8232386;8,571948;6,845587;7,943465;3,0855694;6,8937864;3,1983905;7,112586;3,7057357;6,452784;3,18084;6,3023553;0,4798925;6,128684;2,5312438;5,791439;5,675151;5,5900583;0,77798736;5,482496;2,364038;5,348194;2,8246133;5,2995763;0,9968759;5,423109;0,58891165;5,3048415
CarloV;2CV41;1433;2cv41;90,07136157018799;29,695456566892453;0,19625948793869707;0,10378683019745272;0,6242136;0,23424771;1216,6942776283804;289,63870043645727;2502,0555784235125;345,33513640836003;14,16368;4,8258963;0,00033482048;0,0003404021;1,2093945;0,40047476;2154,8319787387977;706,9701510635347;0,01951207;0,016722918;0,015678605185772965;0,00862772707569604;-390,54172;12,638171;148,99873;8,077768;23,519245;9,877206;2,4718678;8,691735;18,558285;7,419249;5,2490783;7,014657;-0,5590132;6,6522703;9,04704;6,5729628;7,2534776;5,452044;2,7160478;5,8819966;5,338343;5,2054887;4,4208984;5,2008495;2,141769;5,4132924;4,8909483;5,05898;4,6735883;4,8271008;0,677036;4,995694;0,9881385;4,7597423;2,4137933;4,6278057;0,3969948;4,8740797;0,19232625;4,6282964
CarloV;2CV51;1427;2cv51;107,27225157195154;25,653528182006056;0,1721165464244772;0,14096831924881453;0,6225507;0,26346803;1198,8615825975182;495,7839982312583;2708,4019712710474;608,4639736542275;17,221336;4,815693;0,0003417976;0,00054936856;1,4130602;0,83359265;2007,4841513836068;1445,3849452805923;0,039197925;0,02955748;0,010074856760408327;0,007835020427732372;-386,60843;22,864851;159,81871;14,648069;24,758635;11,4936905;13,432324;10,635427;15,53176;9,572804;6,401568;7,2720313;2,8145013;6,6462693;6,648164;6,4597178;4,895436;6,072893;4,5190525;5,637093;5,3804336;5,446886;4,223373;5,7467904;2,090243;5,493512;5,0681477;5,4837933;6,7050405;5,249408;3,4452415;4,9306154;3,7994618;4,9958344;3,0074313;4,705946;0,9855265;4,7974763;1,9481866;4,657552
CarloV;2CV62;1407;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1408;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1409;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1410;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1411;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1412;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1413;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1414;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1415;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1416;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1417;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1418;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1419;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1420;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1421;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1422;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1423;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
CarloV;2CV62;1424;2cv62;151,74162006980941;59,92220944663162;0,24294056438423972;0,13464072224685691;0,46151048;0,29471573;1649,2526030180054;612,6334671628066;2952,4440060439892;685,2756352974177;13,530643;5,0548058;0,0009866944;0,0021163789;1,666818;0,8352614;3134,6237804015836;1797,6648897099556;0,06063717;0,052902594;0,022696608691553544;0,01412733949050493;-297,7722;36,500645;160,23312;19,681404;6,106616;14,401651;14,64728;13,583232;11,077279;13,0943575;5,6944613;10,715474;-2,3822358;8,11039;1,5071734;8,741427;-1,3546014;7,795617;1,6257004;7,2884936;3,0350642;6,995567;2,7221673;7,101516;1,3047799;7,05093;3,4200912;6,6204433;5,7842693;6,4857187;2,2809207;6,458363;4,6310554;6,1129627;3,258134;6,410742;1,4471412;6,4402933;3,0703106;6,161945
SanMarco;AM06;30;am06;70,87495463173167;11,144323578925158;0,10279594338632668;0,10298771853260859;0,5626904;0,25242296;1386,9023473267373;264,30251750219384;2711,8068624795815;412,7187099807848;9,268726;1,7518457;0,00038980783;0,0003224661;1,5815507;0,5437244;2196,685964083176;709,0283199144819;0,06848312;0,011971769;0,020423201697385002;0,0052683593639650025;-264,94165;17,220215;201,19518;13,30189;0,9886083;9,779249;21,188833;8,578658;-0,46878055;8,464008;14,948465;7,558264;-6,881871;6,671536;10,151081;6,40793;1,1620113;6,1885676;2,801909;5,773772;3,6374853;5,9746;2,7096717;5,8098307;2,2500339;5,7014303;2,9780154;5,486893;6,851588;5,6508756;0,75705475;5,480781;3,4303496;5,410714;3,0076618;5,3947997;1,2296016;5,4453;0,27370816;5,491592
SanMarco;AM06;31;am06;70,87495463173167;11,144323578925158;0,10279594338632668;0,10298771853260859;0,5626904;0,25242296;1386,9023473267373;264,30251750219384;2711,8068624795815;412,7187099807848;9,268726;1,7518457;0,00038980783;0,0003224661;1,5815507;0,5437244;2196,685964083176;709,0283199144819;0,06848312;0,011971769;0,020423201697385002;0,0052683593639650025;-264,94165;17,220215;201,19518;13,30189;0,9886083;9,779249;21,188833;8,578658;-0,46878055;8,464008;14,948465;7,558264;-6,881871;6,671536;10,151081;6,40793;1,1620113;6,1885676;2,801909;5,773772;3,6374853;5,9746;2,7096717;5,8098307;2,2500339;5,7014303;2,9780154;5,486893;6,851588;5,6508756;0,75705475;5,480781;3,4303496;5,410714;3,0076618;5,3947997;1,2296016;5,4453;0,27370816;5,491592
SanMarco;AM07;32;am07;80,76005845186006;19,661412769039035;0,1777560372784583;0,11863792067199815;0,5537682;0,2584853;1579,164509559409;414,44062464552877;2892,9390995692816;511,8476963642898;8,254566;1,5770843;0,00076649163;0,0015321593;1,577987;0,76974314;2646,4365377886634;1128,81122439479;0,05312357;0,011162394;0,024356657846396082;0,007447369372710987;-272,19086;21,83265;198,20877;17,288454;-3,9230163;9,073413;22,232058;8,971393;-0,54459244;7,659437;15,942049;6,8557763;-9,627806;6,6397;12,256613;6,5095735;-1,8832895;6,118269;3,3793526;5,7101855;0,678783;5,795758;1,7662942;5,338744;-1,0577489;5,692478;1,0164412;5,4201946;4,824722;5,2422543;-1,2816498;5,1884294;1,3594236;5,0594807;0,3821801;4,9841466;-0,864143;4,996081;-1,8692195;4,9057717
PlazaBibRambla;BIB11;1457;bib11;104,19971613812957;33,106803288149884;0,21533216783990466;0,13438757712088392;0,51346827;0,27116385;1983,3062497282845;626,3184154528296;3130,573295473299;675,7340688759758;8,56794;2,712106;0,0018711212;0,005047235;1,6227298;1,0721704;3789,3959290873277;1694,7796533831984;0,035224054;0,011107157;0,03363241494993434;0,015280190884449566;-286,5214;28,4591;179,71373;19,751278;-16,572844;12,928705;23,563883;8,734113;-0,7816592;9,240549;9,51937;7,4200096;-8,709829;7,1444564;7,899243;6,853352;3,502396;6,4493327;2,3903172;6,323582;-1,154307;6,1829634;0,49660948;5,699465;1,1073163;6,0061636;-1,058852;6,060515;7,6284137;5,3305593;-1,6319773;5,429498;0,64476544;5,259753;1,8413429;5,032625;0,77370787;5,475474;-0,8152849;5,4983263
PlazaBibRambla;BIB14;1444;bib14;119,90566067508024;40,550656254540414;0,2654112368074359;0,1461691422542773;0,4939309;0,26798284;1643,9947596151324;477,5430343578927;2783,6702402923993;616,5646130855617;9,747484;3,543375;0,0008108053;0,001868732;1,487569;0,71255445;2996,610077854671;1325,118641874301;0,04286108;0,011824388;0,02642834937283737;0,008871393047072398;-287,52264;20,010342;190,31578;18,117632;-15,250211;10,098285;19,29826;8,4203005;4,2804384;8,757365;8,9797;7,7229586;-1,8913451;7,3223147;5,772194;6,881019;-2,6460462;6,4214807;-1,6628232;6,35641;2,9770343;5,4667034;2,0528538;4,9983835;0,6536438;5,4671326;3,2863727;5,204365;5,8903356;4,84879;-1,3373895;5,1963573;3,451001;5,5776143;3,0699022;5,4601645;0,5992117;5,322389;-0,17461233;5,5082397
PlazaBibRambla;BIB5;1454;bib5;95,9740772715052;30,722178204243086;0,19558430125417137;0,10353750683718999;0,5094452;0,27910957;1808,626639234067;406,01578628637577;2950,3110131261174;492,9926181154537;8,723485;2,3994067;0,0009951937;0,001154849;1,5563335;0,7529921;3358,0613938053098;1123,0208894189066;0,036990713;0,012360902;0,03022100848082596;0,009962979617706196;-293,27472;27,697622;187,50903;16,094755;-18,923273;11,686073;25,27076;9,920382;-3,4062207;10,288586;11,232691;7,587274;-7,122947;7,4656734;8,880969;6,8870997;-0,65968496;6,4017367;3,0107644;5,6242332;3,348067;6,4521337;3,035643;5,9935813;1,6358799;5,9254665;1,0739648;5,54179;7,157355;5,323858;-0,09424901;5,381271;2,5997243;5,2833433;0,71197945;5,1177754;1,836168;5,118325;-0,11834043;5,122178
PlazaBibRambla;BIB5;1455;bib5;95,9740772715052;30,722178204243086;0,19558430125417137;0,10353750683718999;0,5094452;0,27910957;1808,626639234067;406,01578628637577;2950,3110131261174;492,9926181154537;8,723485;2,3994067;0,0009951937;0,001154849;1,5563335;0,7529921;3358,0613938053098;1123,0208894189066;0,036990713;0,012360902;0,03022100848082596;0,009962979617706196;-293,27472;27,697622;187,50903;16,094755;-18,923273;11,686073;25,27076;9,920382;-3,4062207;10,288586;11,232691;7,587274;-7,122947;7,4656734;8,880969;6,8870997;-0,65968496;6,4017367;3,0107644;5,6242332;3,348067;6,4521337;3,035643;5,9935813;1,6358799;5,9254665;1,0739648;5,54179;7,157355;5,323858;-0,09424901;5,381271;2,5997243;5,2833433;0,71197945;5,1177754;1,836168;5,118325;-0,11834043;5,122178
CamdenTown;CT101;525;ct101;135,55570845408224;77,79885073679547;0,3504435547603629;0,11975302064927197;0,7015996;0,23631604;1270,0829103148774;369,0856923915143;2550,212670041325;463,22666999466196;14,145169;2,996993;0,00024756082;0,0005753361;1,395512;0,46231765;2299,7077565833897;943,7015365210287;0,16141063;0,070049584;0,01309028950033761;0,007420016776768057;-215,94907;29,423899;184,43745;12,664092;-3,8351858;11,631579;18,176361;7,262782;12,475233;7,8904057;12,015263;7,0846143;6,0864644;6,351651;11,53923;5,836552;11,724613;5,348084;6,403573;4,739171;6,4479437;5,1407566;2,9013093;5,035361;3,4275424;5,002419;4,288388;4,770319;7,840014;4,759288;4,6004014;4,8797736;2,9331307;5,102439;4,0232964;4,808934;2,1056013;4,59387;1,6515452;4,3270793
